time,x,y
2592.84,304,392
2593.04,336,429
2593.24,353,445
2593.44,352,430
2593.64,364,428
2593.84,368,432
2594.04,368,431
2594.24,362,427
2594.44,351,422
2594.64,346,420
2594.84,345,417
2595.04,348,420
2595.24,351,422
2595.44,355,424
2595.64,357,424
2595.84,359,425
2596.04,362,426
2596.24,365,427
2596.44,367,428
2596.64,370,430
2596.84,374,431
2597.04,375,431
2597.24,376,431
2597.44,374,431
2597.64,361,424
2597.84,346,421
2598.04,346,420
2598.24,350,423
2598.44,355,425
2598.64,359,427
2598.84,363,429
2599.04,366,430
2599.24,370,431
2599.44,372,433
2599.64,373,433
2599.84,366,426
2600.04,355,426
2600.24,349,422
2600.44,345,419
2600.64,347,420
2600.84,354,424
2601.04,364,428
2601.24,371,431
2601.44,375,433
2601.64,378,434
2601.84,380,435
2602.04,383,436
2602.24,380,434
2602.44,369,428
2602.64,355,422
2602.84,348,419
2603.04,352,422
2603.24,358,423
2603.44,364,424
2603.64,370,426
2603.84,375,429
2604.04,379,430
2604.24,383,432
2604.44,387,433
2604.64,390,434
2604.84,384,439
2605.04,355,433
2605.24,330,423
2605.44,309,402
2605.64,295,391
2605.84,289,377
2606.04,306,392
2606.24,344,423
2606.44,364,434
2606.64,364,431
2606.84,363,428
2607.04,358,426
2607.24,350,419
2607.44,355,420
2607.64,359,420
2607.84,366,421
2608.04,372,424
2608.24,376,427
2608.44,381,429
2608.64,385,431
2608.84,384,432
2609.04,374,430
2609.24,367,426
2609.44,360,423
2609.64,356,420
2609.84,357,419
2610.04,362,421
2610.24,366,423
2610.44,369,425
2610.64,374,427
2610.84,378,430
2611.04,383,432
2611.24,386,434
2611.44,376,427
2611.64,361,427
2611.84,353,420
2612.04,351,416
2612.24,354,417
2612.44,357,419
2612.64,361,421
2612.84,365,422
2613.04,369,424
2613.24,372,427
2613.44,376,429
2613.64,379,430
2613.84,382,432
2614.04,382,431
2614.24,368,424
2614.44,362,421
2614.64,354,418
2614.84,355,417
2615.04,358,419
2615.24,362,421
2615.44,366,422
2615.64,372,424
2615.84,375,427
2616.04,379,428
2616.24,383,430
2616.44,384,429
2616.64,374,426
2616.84,371,426
2617.04,355,419
2617.24,352,415
2617.44,356,418
2617.64,362,420
2617.84,368,421
2618.04,374,423
2618.24,379,426
2618.44,382,429
2618.64,386,431
2618.84,391,432
2619.04,391,433
2619.24,388,432
2619.44,377,427
2619.64,365,421
2619.84,358,418
2620.04,354,415
2620.24,351,412
2620.44,350,408
2620.64,350,413
2620.84,355,416
2621.04,361,418
2621.24,367,422
2621.44,371,424
2621.64,375,427
2621.84,376,428
2622.04,371,432
2622.24,372,432
2622.44,372,432
2622.64,358,425
2622.84,348,420
2623.04,348,420
2623.24,348,422
2623.44,350,423
2623.64,351,424
2623.84,352,424
2624.04,355,424
2624.24,358,426
2624.44,360,427
2624.64,363,428
2624.84,366,428
2625.04,370,430
2625.24,374,431
2625.44,378,432
2625.64,382,434
2625.84,386,435
2626.04,389,436
2626.24,391,437
2626.44,389,436
2626.64,384,434
2626.84,376,430
2627.04,367,427
2627.24,361,425
2627.44,354,421
2627.64,349,420
2627.84,349,420
2628.04,352,421
2628.24,357,423
2628.44,362,426
2628.64,368,428
2628.84,375,431
2629.04,381,433
2629.24,386,434
2629.44,389,436
2629.64,392,438
2629.84,375,429
2630.04,358,429
2630.24,349,423
2630.44,351,423
2630.64,354,426
2630.84,358,427
2631.04,362,428
2631.24,364,429
2631.44,367,430
2631.64,370,432
2631.84,372,433
2632.04,375,435
2632.24,377,435
2632.44,377,436
2632.64,368,429
2632.84,364,429
2633.04,355,424
2633.24,355,424
2633.44,356,425
2633.64,359,426
2633.84,362,428
2634.04,366,429
2634.24,370,431
2634.44,376,433
2634.64,382,436
2634.84,382,437
2635.04,378,435
2635.24,371,431
2635.44,364,428
2635.64,359,425
2635.84,353,422
2636.04,352,421
2636.24,353,421
2636.44,358,424
2636.64,364,427
2636.84,369,429
2637.04,372,430
2637.24,375,432
2637.44,379,434
2637.64,385,437
2637.84,364,437
2638.04,339,432
2638.24,325,422
2638.44,306,397
2638.64,294,379
2638.84,304,392
2639.04,336,429
2639.24,353,445
2639.44,352,430
2639.64,364,428
2639.84,368,432
2640.04,368,431
2640.24,362,427
2640.44,351,422
2640.64,346,420
2640.84,345,417
2641.04,348,420
2641.24,351,422
2641.44,355,424
2641.64,357,424
2641.84,359,425
2642.04,362,426
2642.24,365,427
2642.44,367,428
2642.64,370,430
2642.84,374,431
2643.04,375,431
2643.24,376,431
2643.44,374,431
2643.64,361,424
2643.84,346,421
2644.04,346,420
2644.24,350,423
2644.44,355,425
2644.64,359,427
2644.84,363,429
2645.04,366,430
2645.24,370,431
2645.44,372,433
2645.64,373,433
2645.84,366,426
2646.04,355,426
2646.24,349,422
2646.44,345,419
2646.64,347,420
2646.84,354,424
2647.04,364,428
2647.24,371,431
2647.44,375,433
2647.64,378,434
2647.84,380,435
2648.04,383,436
2648.24,380,434
2648.44,369,428
2648.64,355,422
2648.84,348,419
2649.04,352,422
2649.24,358,423
2649.44,364,424
2649.64,370,426
2649.84,375,429
2650.04,379,430
2650.24,383,432
2650.44,387,433
2650.64,390,434
2650.84,384,439
2651.04,355,433
2651.24,330,423
2651.44,309,402
2651.64,295,391
2651.84,289,377
2652.04,306,392
2652.24,344,423
2652.44,364,434
2652.64,364,431
2652.84,363,428
2653.04,358,426
2653.24,350,419
2653.44,355,420
2653.64,359,420
2653.84,366,421
2654.04,372,424
2654.24,376,427
2654.44,381,429
2654.64,385,431
2654.84,384,432
2655.04,374,430
2655.24,367,426
2655.44,360,423
2655.64,356,420
2655.84,357,419
2656.04,362,421
2656.24,366,423
2656.44,369,425
2656.64,374,427
2656.84,378,430
2657.04,383,432
2657.24,386,434
2657.44,376,427
2657.64,361,427
2657.84,353,420
2658.04,351,416
2658.24,354,417
2658.44,357,419
2658.64,361,421
2658.84,365,422
2659.04,369,424
2659.24,372,427
2659.44,376,429
2659.64,379,430
2659.84,382,432
2660.04,382,431
2660.24,368,424
2660.44,362,421
2660.64,354,418
2660.84,355,417
2661.04,358,419
2661.24,362,421
2661.44,366,422
2661.64,372,424
2661.84,375,427
2662.04,379,428
2662.24,383,430
2662.44,384,429
2662.64,374,426
2662.84,371,426
2663.04,355,419
2663.24,352,415
2663.44,356,418
2663.64,362,420
2663.84,368,421
2664.04,374,423
2664.24,379,426
2664.44,382,429
2664.64,386,431
2664.84,391,432
2665.04,391,433
2665.24,388,432
2665.44,377,427
2665.64,365,421
2665.84,358,418
2666.04,354,415
2666.24,351,412
2666.44,350,408
2666.64,350,413
2666.84,355,416
2667.04,361,418
2667.24,367,422
2667.44,371,424
2667.64,375,427
2667.84,376,428
2668.04,371,432
2668.24,372,432
2668.44,372,432
2668.64,358,425
2668.84,348,420
2669.04,348,420
2669.24,348,422
2669.44,350,423
2669.64,351,424
2669.84,352,424
2670.04,355,424
2670.24,358,426
2670.44,360,427
2670.64,363,428
2670.84,366,428
2671.04,370,430
2671.24,374,431
2671.44,378,432
2671.64,382,434
2671.84,386,435
2672.04,389,436
2672.24,391,437
2672.44,389,436
2672.64,384,434
2672.84,376,430
2673.04,367,427
2673.24,361,425
2673.44,354,421
2673.64,349,420
2673.84,349,420
2674.04,352,421
2674.24,357,423
2674.44,362,426
2674.64,368,428
2674.84,375,431
2675.04,381,433
2675.24,386,434
2675.44,389,436
2675.64,392,438
2675.84,375,429
2676.04,358,429
2676.24,349,423
2676.44,351,423
2676.64,354,426
2676.84,358,427
2677.04,362,428
2677.24,364,429
2677.44,367,430
2677.64,370,432
2677.84,372,433
2678.04,375,435
2678.24,377,435
2678.44,377,436
2678.64,368,429
2678.84,364,429
2679.04,355,424
2679.24,355,424
2679.44,356,425
2679.64,359,426
2679.84,362,428
2680.04,366,429
2680.24,370,431
2680.44,376,433
2680.64,382,436
2680.84,382,437
2681.04,378,435
2681.24,371,431
2681.44,364,428
2681.64,359,425
2681.84,353,422
2682.04,352,421
2682.24,353,421
2682.44,358,424
2682.64,364,427
2682.84,369,429
2683.04,372,430
2683.24,375,432
2683.44,379,434
2683.64,385,437
2683.84,364,437
2684.04,339,432
2684.24,325,422
2684.44,306,397
2684.64,294,379
2684.84,304,392
2685.04,336,429
2685.24,353,445
2685.44,352,430
2685.64,364,428
2685.84,368,432
2686.04,368,431
2686.24,362,427
2686.44,351,422
2686.64,346,420
2686.84,345,417
2687.04,348,420
2687.24,351,422
2687.44,355,424
2687.64,357,424
2687.84,359,425
2688.04,362,426
2688.24,365,427
2688.44,367,428
2688.64,370,430
2688.84,374,431
2689.04,375,431
2689.24,376,431
2689.44,374,431
2689.64,361,424
2689.84,346,421
2690.04,346,420
2690.24,350,423
2690.44,355,425
2690.64,359,427
2690.84,363,429
2691.04,366,430
2691.24,370,431
2691.44,372,433
2691.64,373,433
2691.84,366,426
2692.04,355,426
2692.24,349,422
2692.44,345,419
2692.64,347,420
2692.84,354,424
2693.04,364,428
2693.24,371,431
2693.44,375,433
2693.64,378,434
2693.84,380,435
2694.04,383,436
2694.24,380,434
2694.44,369,428
2694.64,355,422
2694.84,348,419
2695.04,352,422
2695.24,358,423
2695.44,364,424
2695.64,370,426
2695.84,375,429
2696.04,379,430
2696.24,383,432
2696.44,387,433
2696.64,390,434
2696.84,384,439
2697.04,355,433
2697.24,330,423
2697.44,309,402
2697.64,295,391
2697.84,289,377
2698.04,306,392
2698.24,344,423
2698.44,364,434
2698.64,364,431
2698.84,363,428
2699.04,358,426
2699.24,350,419
2699.44,355,420
2699.64,359,420
2699.84,366,421
2700.04,372,424
2700.24,376,427
2700.44,381,429
2700.64,385,431
2700.84,384,432
2701.04,374,430
2701.24,367,426
2701.44,360,423
2701.64,356,420
2701.84,357,419
2702.04,362,421
2702.24,366,423
2702.44,369,425
2702.64,374,427
2702.84,378,430
2703.04,383,432
2703.24,386,434
2703.44,376,427
2703.64,361,427
2703.84,353,420
2704.04,351,416
2704.24,354,417
2704.44,357,419
2704.64,361,421
2704.84,365,422
2705.04,369,424
2705.24,372,427
2705.44,376,429
2705.64,379,430
2705.84,382,432
2706.04,382,431
2706.24,368,424
2706.44,362,421
2706.64,354,418
2706.84,355,417
2707.04,358,419
2707.24,362,421
2707.44,366,422
2707.64,372,424
2707.84,375,427
2708.04,379,428
2708.24,383,430
2708.44,384,429
2708.64,374,426
2708.84,371,426
2709.04,355,419
2709.24,352,415
2709.44,356,418
2709.64,362,420
2709.84,368,421
2710.04,374,423
2710.24,379,426
2710.44,382,429
2710.64,386,431
2710.84,391,432
2711.04,391,433
2711.24,388,432
2711.44,377,427
2711.64,365,421
2711.84,358,418
2712.04,354,415
2712.24,351,412
2712.44,350,408
2712.64,350,413
2712.84,355,416
2713.04,361,418
2713.24,367,422
2713.44,371,424
2713.64,375,427
2713.84,376,428
2714.04,371,432
2714.24,372,432
2714.44,372,432
2714.64,358,425
2714.84,348,420
2715.04,348,420
2715.24,348,422
2715.44,350,423
2715.64,351,424
2715.84,352,424
2716.04,355,424
2716.24,358,426
2716.44,360,427
2716.64,363,428
2716.84,366,428
2717.04,370,430
2717.24,374,431
2717.44,378,432
2717.64,382,434
2717.84,386,435
2718.04,389,436
2718.24,391,437
2718.44,389,436
2718.64,384,434
2718.84,376,430
2719.04,367,427
2719.24,361,425
2719.44,354,421
2719.64,349,420
2719.84,349,420
2720.04,352,421
2720.24,357,423
2720.44,362,426
2720.64,368,428
2720.84,375,431
2721.04,381,433
2721.24,386,434
2721.44,389,436
2721.64,392,438
2721.84,375,429
2722.04,358,429
2722.24,349,423
2722.44,351,423
2722.64,354,426
2722.84,358,427
2723.04,362,428
2723.24,364,429
2723.44,367,430
2723.64,370,432
2723.84,372,433
2724.04,375,435
2724.24,377,435
2724.44,377,436
2724.64,368,429
2724.84,364,429
2725.04,355,424
2725.24,355,424
2725.44,356,425
2725.64,359,426
2725.84,362,428
2726.04,366,429
2726.24,370,431
2726.44,376,433
2726.64,382,436
2726.84,382,437
2727.04,378,435
2727.24,371,431
2727.44,364,428
2727.64,359,425
2727.84,353,422
2728.04,352,421
2728.24,353,421
2728.44,358,424
2728.64,364,427
2728.84,369,429
2729.04,372,430
2729.24,375,432
2729.44,379,434
2729.64,385,437
2729.84,364,437
2730.04,339,432
2730.24,325,422
2730.44,306,397
2730.64,294,379
2730.84,304,392
2731.04,336,429
2731.24,353,445
2731.44,352,430
2731.64,364,428
2731.84,368,432
2732.04,368,431
2732.24,362,427
2732.44,351,422
2732.64,346,420
2732.84,345,417
2733.04,348,420
2733.24,351,422
2733.44,355,424
2733.64,357,424
2733.84,359,425
2734.04,362,426
2734.24,365,427
2734.44,367,428
2734.64,370,430
2734.84,374,431
2735.04,375,431
2735.24,376,431
2735.44,374,431
2735.64,361,424
2735.84,346,421
2736.04,346,420
2736.24,350,423
2736.44,355,425
2736.64,359,427
2736.84,363,429
2737.04,366,430
2737.24,370,431
2737.44,372,433
2737.64,373,433
2737.84,366,426
2738.04,355,426
2738.24,349,422
2738.44,345,419
2738.64,347,420
2738.84,354,424
2739.04,364,428
2739.24,371,431
2739.44,375,433
2739.64,378,434
2739.84,380,435
2740.04,383,436
2740.24,380,434
2740.44,369,428
2740.64,355,422
2740.84,348,419
2741.04,352,422
2741.24,358,423
2741.44,364,424
2741.64,370,426
2741.84,375,429
2742.04,379,430
2742.24,383,432
2742.44,387,433
2742.64,390,434
2742.84,384,439
2743.04,355,433
2743.24,330,423
2743.44,309,402
2743.64,295,391
2743.84,289,377
2744.04,306,392
2744.24,344,423
2744.44,364,434
2744.64,364,431
2744.84,363,428
2745.04,358,426
2745.24,350,419
2745.44,355,420
2745.64,359,420
2745.84,366,421
2746.04,372,424
2746.24,376,427
2746.44,381,429
2746.64,385,431
2746.84,384,432
2747.04,374,430
2747.24,367,426
2747.44,360,423
2747.64,356,420
2747.84,357,419
2748.04,362,421
2748.24,366,423
2748.44,369,425
2748.64,374,427
2748.84,378,430
2749.04,383,432
2749.24,386,434
2749.44,376,427
2749.64,361,427
2749.84,353,420
2750.04,351,416
2750.24,354,417
2750.44,357,419
2750.64,361,421
2750.84,365,422
2751.04,369,424
2751.24,372,427
2751.44,376,429
2751.64,379,430
2751.84,382,432
2752.04,382,431
2752.24,368,424
2752.44,362,421
2752.64,354,418
2752.84,355,417
2753.04,358,419
2753.24,362,421
2753.44,366,422
2753.64,372,424
2753.84,375,427
2754.04,379,428
2754.24,383,430
2754.44,384,429
2754.64,374,426
2754.84,371,426
2755.04,355,419
2755.24,352,415
2755.44,356,418
2755.64,362,420
2755.84,368,421
2756.04,374,423
2756.24,379,426
2756.44,382,429
2756.64,386,431
2756.84,391,432
2757.04,391,433
2757.24,388,432
2757.44,377,427
2757.64,365,421
2757.84,358,418
2758.04,354,415
2758.24,351,412
2758.44,350,408
2758.64,350,413
2758.84,355,416
2759.04,361,418
2759.24,367,422
2759.44,371,424
2759.64,375,427
2759.84,376,428
2760.04,371,432
2760.24,372,432
2760.44,372,432
2760.64,358,425
2760.84,348,420
2761.04,348,420
2761.24,348,422
2761.44,350,423
2761.64,351,424
2761.84,352,424
2762.04,355,424
2762.24,358,426
2762.44,360,427
2762.64,363,428
2762.84,366,428
2763.04,370,430
2763.24,374,431
2763.44,378,432
2763.64,382,434
2763.84,386,435
2764.04,389,436
2764.24,391,437
2764.44,389,436
2764.64,384,434
2764.84,376,430
2765.04,367,427
2765.24,361,425
2765.44,354,421
2765.64,349,420
2765.84,349,420
2766.04,352,421
2766.24,357,423
2766.44,362,426
2766.64,368,428
2766.84,375,431
2767.04,381,433
2767.24,386,434
2767.44,389,436
2767.64,392,438
2767.84,375,429
2768.04,358,429
2768.24,349,423
2768.44,351,423
2768.64,354,426
2768.84,358,427
2769.04,362,428
2769.24,364,429
2769.44,367,430
2769.64,370,432
2769.84,372,433
2770.04,375,435
2770.24,377,435
2770.44,377,436
2770.64,368,429
2770.84,364,429
2771.04,355,424
2771.24,355,424
2771.44,356,425
2771.64,359,426
2771.84,362,428
2772.04,366,429
2772.24,370,431
2772.44,376,433
2772.64,382,436
2772.84,382,437
2773.04,378,435
2773.24,371,431
2773.44,364,428
2773.64,359,425
2773.84,353,422
2774.04,352,421
2774.24,353,421
2774.44,358,424
2774.64,364,427
2774.84,369,429
2775.04,372,430
2775.24,375,432
2775.44,379,434
2775.64,385,437
2775.84,364,437
2776.04,339,432
2776.24,325,422
2776.44,306,397
2776.64,294,379
2776.84,304,392
2777.04,336,429
2777.24,353,445
2777.44,352,430
2777.64,364,428
2777.84,368,432
2778.04,368,431
2778.24,362,427
2778.44,351,422
2778.64,346,420
2778.84,345,417
2779.04,348,420
2779.24,351,422
2779.44,355,424
2779.64,357,424
2779.84,359,425
2780.04,362,426
2780.24,365,427
2780.44,367,428
2780.64,370,430
2780.84,374,431
2781.04,375,431
2781.24,376,431
2781.44,374,431
2781.64,361,424
2781.84,346,421
2782.04,346,420
2782.24,350,423
2782.44,355,425
2782.64,359,427
2782.84,363,429
2783.04,366,430
2783.24,370,431
2783.44,372,433
2783.64,373,433
2783.84,366,426
2784.04,355,426
2784.24,349,422
2784.44,345,419
2784.64,347,420
2784.84,354,424
2785.04,364,428
2785.24,371,431
2785.44,375,433
2785.64,378,434
2785.84,380,435
2786.04,383,436
2786.24,380,434
2786.44,369,428
2786.64,355,422
2786.84,348,419
2787.04,352,422
2787.24,358,423
2787.44,364,424
2787.64,370,426
2787.84,375,429
2788.04,379,430
2788.24,383,432
2788.44,387,433
2788.64,390,434
2788.84,384,439
2789.04,355,433
2789.24,330,423
2789.44,309,402
2789.64,295,391
2789.84,289,377
2790.04,306,392
2790.24,344,423
2790.44,364,434
2790.64,364,431
2790.84,363,428
2791.04,358,426
2791.24,350,419
2791.44,355,420
2791.64,359,420
2791.84,366,421
2792.04,372,424
2792.24,376,427
2792.44,381,429
2792.64,385,431
2792.84,384,432
2793.04,374,430
2793.24,367,426
2793.44,360,423
2793.64,356,420
2793.84,357,419
2794.04,362,421
2794.24,366,423
2794.44,369,425
2794.64,374,427
2794.84,378,430
2795.04,383,432
2795.24,386,434
2795.44,376,427
2795.64,361,427
2795.84,353,420
2796.04,351,416
2796.24,354,417
2796.44,357,419
2796.64,361,421
2796.84,365,422
2797.04,369,424
2797.24,372,427
2797.44,376,429
2797.64,379,430
2797.84,382,432
2798.04,382,431
2798.24,368,424
2798.44,362,421
2798.64,354,418
2798.84,355,417
2799.04,358,419
2799.24,362,421
2799.44,366,422
2799.64,372,424
2799.84,375,427
2800.04,379,428
2800.24,383,430
2800.44,384,429
2800.64,374,426
2800.84,371,426
2801.04,355,419
2801.24,352,415
2801.44,356,418
2801.64,362,420
2801.84,368,421
2802.04,374,423
2802.24,379,426
2802.44,382,429
2802.64,386,431
2802.84,391,432
2803.04,391,433
2803.24,388,432
2803.44,377,427
2803.64,365,421
2803.84,358,418
2804.04,354,415
2804.24,351,412
2804.44,350,408
2804.64,350,413
2804.84,355,416
2805.04,361,418
2805.24,367,422
2805.44,371,424
2805.64,375,427
2805.84,376,428
2806.04,371,432
2806.24,372,432
2806.44,372,432
2806.64,358,425
2806.84,348,420
2807.04,348,420
2807.24,348,422
2807.44,350,423
2807.64,351,424
2807.84,352,424
2808.04,355,424
2808.24,358,426
2808.44,360,427
2808.64,363,428
2808.84,366,428
2809.04,370,430
2809.24,374,431
2809.44,378,432
2809.64,382,434
2809.84,386,435
2810.04,389,436
2810.24,391,437
2810.44,389,436
2810.64,384,434
2810.84,376,430
2811.04,367,427
2811.24,361,425
2811.44,354,421
2811.64,349,420
2811.84,349,420
2812.04,352,421
2812.24,357,423
2812.44,362,426
2812.64,368,428
2812.84,375,431
2813.04,381,433
2813.24,386,434
2813.44,389,436
2813.64,392,438
2813.84,375,429
2814.04,358,429
2814.24,349,423
2814.44,351,423
2814.64,354,426
2814.84,358,427
2815.04,362,428
2815.24,364,429
2815.44,367,430
2815.64,370,432
2815.84,372,433
2816.04,375,435
2816.24,377,435
2816.44,377,436
2816.64,368,429
2816.84,364,429
2817.04,355,424
2817.24,355,424
2817.44,356,425
2817.64,359,426
2817.84,362,428
2818.04,366,429
2818.24,370,431
2818.44,376,433
2818.64,382,436
2818.84,382,437
2819.04,378,435
2819.24,371,431
2819.44,364,428
2819.64,359,425
2819.84,353,422
2820.04,352,421
2820.24,353,421
2820.44,358,424
2820.64,364,427
2820.84,369,429
2821.04,372,430
2821.24,375,432
2821.44,379,434
2821.64,385,437
2821.84,364,437
2822.04,339,432
2822.24,325,422
2822.44,306,397
2822.64,294,379
2822.84,304,392
2823.04,336,429
2823.24,353,445
2823.44,352,430
2823.64,364,428
2823.84,368,432
2824.04,368,431
2824.24,362,427
2824.44,351,422
2824.64,346,420
2824.84,345,417
2825.04,348,420
2825.24,351,422
2825.44,355,424
2825.64,357,424
2825.84,359,425
2826.04,362,426
2826.24,365,427
2826.44,367,428
2826.64,370,430
2826.84,374,431
2827.04,375,431
2827.24,376,431
2827.44,374,431
2827.64,361,424
2827.84,346,421
2828.04,346,420
2828.24,350,423
2828.44,355,425
2828.64,359,427
2828.84,363,429
2829.04,366,430
2829.24,370,431
2829.44,372,433
2829.64,373,433
2829.84,366,426
2830.04,355,426
2830.24,349,422
2830.44,345,419
2830.64,347,420
2830.84,354,424
2831.04,364,428
2831.24,371,431
2831.44,375,433
2831.64,378,434
2831.84,380,435
2832.04,383,436
2832.24,380,434
2832.44,369,428
2832.64,355,422
2832.84,348,419
2833.04,352,422
2833.24,358,423
2833.44,364,424
2833.64,370,426
2833.84,375,429
2834.04,379,430
2834.24,383,432
2834.44,387,433
2834.64,390,434
2834.84,384,439
2835.04,355,433
2835.24,330,423
2835.44,309,402
2835.64,295,391
2835.84,289,377
2836.04,306,392
2836.24,344,423
2836.44,364,434
2836.64,364,431
2836.84,363,428
2837.04,358,426
2837.24,350,419
2837.44,355,420
2837.64,359,420
2837.84,366,421
2838.04,372,424
2838.24,376,427
2838.44,381,429
2838.64,385,431
2838.84,384,432
2839.04,374,430
2839.24,367,426
2839.44,360,423
2839.64,356,420
2839.84,357,419
2840.04,362,421
2840.24,366,423
2840.44,369,425
2840.64,374,427
2840.84,378,430
2841.04,383,432
2841.24,386,434
2841.44,376,427
2841.64,361,427
2841.84,353,420
2842.04,351,416
2842.24,354,417
2842.44,357,419
2842.64,361,421
2842.84,365,422
2843.04,369,424
2843.24,372,427
2843.44,376,429
2843.64,379,430
2843.84,382,432
2844.04,382,431
2844.24,368,424
2844.44,362,421
2844.64,354,418
2844.84,355,417
2845.04,358,419
2845.24,362,421
2845.44,366,422
2845.64,372,424
2845.84,375,427
2846.04,379,428
2846.24,383,430
2846.44,384,429
2846.64,374,426
2846.84,371,426
2847.04,355,419
2847.24,352,415
2847.44,356,418
2847.64,362,420
2847.84,368,421
2848.04,374,423
2848.24,379,426
2848.44,382,429
2848.64,386,431
2848.84,391,432
2849.04,391,433
2849.24,388,432
2849.44,377,427
2849.64,365,421
2849.84,358,418
2850.04,354,415
2850.24,351,412
2850.44,350,408
2850.64,350,413
2850.84,355,416
2851.04,361,418
2851.24,367,422
2851.44,371,424
2851.64,375,427
2851.84,376,428
2852.04,371,432
2852.24,372,432
2852.44,372,432
2852.64,358,425
2852.84,348,420
2853.04,348,420
2853.24,348,422
2853.44,350,423
2853.64,351,424
2853.84,352,424
2854.04,355,424
2854.24,358,426
2854.44,360,427
2854.64,363,428
2854.84,366,428
2855.04,370,430
2855.24,374,431
2855.44,378,432
2855.64,382,434
2855.84,386,435
2856.04,389,436
2856.24,391,437
2856.44,389,436
2856.64,384,434
2856.84,376,430
2857.04,367,427
2857.24,361,425
2857.44,354,421
2857.64,349,420
2857.84,349,420
2858.04,352,421
2858.24,357,423
2858.44,362,426
2858.64,368,428
2858.84,375,431
2859.04,381,433
2859.24,386,434
2859.44,389,436
2859.64,392,438
2859.84,375,429
2860.04,358,429
2860.24,349,423
2860.44,351,423
2860.64,354,426
2860.84,358,427
2861.04,362,428
2861.24,364,429
2861.44,367,430
2861.64,370,432
2861.84,372,433
2862.04,375,435
2862.24,377,435
2862.44,377,436
2862.64,368,429
2862.84,364,429
2863.04,355,424
2863.24,355,424
2863.44,356,425
2863.64,359,426
2863.84,362,428
2864.04,366,429
2864.24,370,431
2864.44,376,433
2864.64,382,436
2864.84,382,437
2865.04,378,435
2865.24,371,431
2865.44,364,428
2865.64,359,425
2865.84,353,422
2866.04,352,421
2866.24,353,421
2866.44,358,424
2866.64,364,427
2866.84,369,429
2867.04,372,430
2867.24,375,432
2867.44,379,434
2867.64,385,437
2867.84,364,437
2868.04,339,432
2868.24,325,422
2868.44,306,397
2868.64,294,379
2868.84,304,392
2869.04,336,429
2869.24,353,445
2869.44,352,430
2869.64,364,428
2869.84,368,432
2870.04,368,431
2870.24,362,427
2870.44,351,422
2870.64,346,420
2870.84,345,417
2871.04,348,420
2871.24,351,422
2871.44,355,424
2871.64,357,424
2871.84,359,425
2872.04,362,426
2872.24,365,427
2872.44,367,428
2872.64,370,430
2872.84,374,431
2873.04,375,431
2873.24,376,431
2873.44,374,431
2873.64,361,424
2873.84,346,421
2874.04,346,420
2874.24,350,423
2874.44,355,425
2874.64,359,427
2874.84,363,429
2875.04,366,430
2875.24,370,431
2875.44,372,433
2875.64,373,433
2875.84,366,426
2876.04,355,426
2876.24,349,422
2876.44,345,419
2876.64,347,420
2876.84,354,424
2877.04,364,428
2877.24,371,431
2877.44,375,433
2877.64,378,434
2877.84,380,435
2878.04,383,436
2878.24,380,434
2878.44,369,428
2878.64,355,422
2878.84,348,419
2879.04,352,422
2879.24,358,423
2879.44,364,424
2879.64,370,426
2879.84,375,429
2880.04,379,430
2880.24,383,432
2880.44,387,433
2880.64,390,434
2880.84,384,439
2881.04,355,433
2881.24,330,423
2881.44,309,402
2881.64,295,391
2881.84,289,377
2882.04,306,392
2882.24,344,423
2882.44,364,434
2882.64,364,431
2882.84,363,428
2883.04,358,426
2883.24,350,419
2883.44,355,420
2883.64,359,420
2883.84,366,421
2884.04,372,424
2884.24,376,427
2884.44,381,429
2884.64,385,431
2884.84,384,432
2885.04,374,430
2885.24,367,426
2885.44,360,423
2885.64,356,420
2885.84,357,419
2886.04,362,421
2886.24,366,423
2886.44,369,425
2886.64,374,427
2886.84,378,430
2887.04,383,432
2887.24,386,434
2887.44,376,427
2887.64,361,427
2887.84,353,420
2888.04,351,416
2888.24,354,417
2888.44,357,419
2888.64,361,421
2888.84,365,422
2889.04,369,424
2889.24,372,427
2889.44,376,429
2889.64,379,430
2889.84,382,432
2890.04,382,431
2890.24,368,424
2890.44,362,421
2890.64,354,418
2890.84,355,417
2891.04,358,419
2891.24,362,421
2891.44,366,422
2891.64,372,424
2891.84,375,427
2892.04,379,428
2892.24,383,430
2892.44,384,429
2892.64,374,426
2892.84,371,426
2893.04,355,419
2893.24,352,415
2893.44,356,418
2893.64,362,420
2893.84,368,421
2894.04,374,423
2894.24,379,426
2894.44,382,429
2894.64,386,431
2894.84,391,432
2895.04,391,433
2895.24,388,432
2895.44,377,427
2895.64,365,421
2895.84,358,418
2896.04,354,415
2896.24,351,412
2896.44,350,408
2896.64,350,413
2896.84,355,416
2897.04,361,418
2897.24,367,422
2897.44,371,424
2897.64,375,427
2897.84,376,428
2898.04,371,432
2898.24,372,432
2898.44,372,432
2898.64,358,425
2898.84,348,420
2899.04,348,420
2899.24,348,422
2899.44,350,423
2899.64,351,424
2899.84,352,424
2900.04,355,424
2900.24,358,426
2900.44,360,427
2900.64,363,428
2900.84,366,428
2901.04,370,430
2901.24,374,431
2901.44,378,432
2901.64,382,434
2901.84,386,435
2902.04,389,436
2902.24,391,437
2902.44,389,436
2902.64,384,434
2902.84,376,430
2903.04,367,427
2903.24,361,425
2903.44,354,421
